index,Total_Stops,Journey_day,Journey_month,Dep_hour,Dep_min,Duration_hour,Duration_min,Air Asia,Air India,GoAir,IndiGo,Jet Airways,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Vistara,Vistara Premium economy,source_Banglore,source_Chennai,source_Delhi,source_Kolkata,source_Mumbai,destination_Banglore,destination_Cochin,destination_Delhi,destination_Hyderabad,destination_Kolkata,destination_New Delhi
569,0,21,6,7,10,3,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
570,1,6,3,4,0,9,20,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
571,1,21,5,7,35,10,35,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
572,1,3,6,12,30,20,55,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
573,1,15,3,9,45,6,10,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
574,1,6,5,20,25,13,20,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
575,1,21,3,16,55,14,45,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
576,2,18,5,5,55,13,20,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
577,1,24,3,13,55,22,5,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
578,1,1,4,14,5,9,30,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
579,1,21,3,16,55,6,5,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
580,0,24,3,19,40,2,40,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
581,1,6,6,8,0,13,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
582,1,18,5,8,25,12,20,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
583,1,6,6,6,40,12,20,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
584,1,24,6,4,55,16,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
585,1,18,3,14,5,8,55,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
586,1,1,6,19,0,6,30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
587,0,24,5,16,55,1,30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
588,0,3,3,22,20,2,50,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
589,0,18,6,21,0,2,50,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
590,0,18,3,5,35,3,15,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
591,1,18,5,11,25,7,35,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
592,0,3,6,2,55,1,25,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
593,1,18,5,13,0,8,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
594,2,21,3,16,40,26,35,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
595,1,9,6,7,55,14,30,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
596,1,27,5,21,50,6,35,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
597,1,6,6,11,25,14,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
598,1,12,5,8,35,8,40,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
599,1,18,5,14,25,5,10,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
600,1,12,5,20,20,22,30,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
601,1,9,5,8,0,11,15,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
602,1,18,5,11,30,7,30,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
603,0,15,6,21,0,2,50,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
604,0,12,3,7,5,2,15,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
605,1,6,3,10,0,15,35,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
606,1,21,3,17,25,5,50,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
607,1,6,6,6,30,5,30,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
608,1,12,6,7,15,5,15,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
609,2,27,3,13,5,20,20,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
610,1,18,5,20,30,23,55,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
611,1,15,4,7,35,4,35,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
612,1,12,6,22,50,5,35,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
613,1,9,6,21,10,12,10,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
614,0,9,3,19,5,1,25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
615,1,1,4,6,20,4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
616,0,27,6,13,20,2,50,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
617,0,1,6,19,35,1,30,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
618,1,18,5,17,0,25,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
619,1,21,5,20,25,14,30,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
620,1,18,5,18,15,7,15,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
621,1,15,6,4,55,16,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
622,1,21,5,13,0,6,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
623,1,15,6,6,5,5,15,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
624,1,1,3,8,55,10,15,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
625,1,3,3,9,0,12,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
626,1,12,6,17,0,25,50,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
627,0,1,5,12,0,1,30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
628,1,15,5,6,30,22,10,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
629,0,6,5,20,5,1,35,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
630,0,1,6,9,0,2,25,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
631,1,12,5,15,15,5,15,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
632,1,3,3,10,45,10,15,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
633,1,9,3,20,50,7,35,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
634,1,12,5,8,25,20,15,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
635,2,24,3,7,0,18,20,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
636,0,21,5,20,20,2,35,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
637,1,6,3,8,55,10,15,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
638,1,9,5,10,35,10,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
639,0,18,5,18,5,3,5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
640,1,3,3,4,45,14,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
641,1,9,6,8,35,13,55,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
642,1,3,3,11,20,4,5,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
643,1,9,4,6,15,4,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
